id,name,short_name,level_type,parent_id,city_id
331123002,云峰街道,云峰街道,4,331123.0,331100.0
331124001,西屏街道办事处,西屏街道办事处,4,331124.0,331100.0
331124105,新兴镇,新兴镇,4,331124.0,331100.0
331125001,浮云街道,浮云街道,4,331125.0,331100.0
331125002,元和街道,元和街道,4,331125.0,331100.0
331126001,松源街道,松源街道,4,331126.0,331100.0
331126002,濛洲街道,濛洲街道,4,331126.0,331100.0
331126003,屏都街道,屏都街道,4,331126.0,331100.0
331181004,石达石街道,石达石街道,4,331181.0,331100.0
331126107,百山祖镇,百山祖镇,4,331126.0,331100.0
331127001,红星街道办事处,红星街道办事处,4,331127.0,331100.0
331127208,大漈乡,大漈乡,4,331127.0,331100.0
331102100,碧湖镇,碧湖镇,4,331102.0,331100.0
331125003,白龙山街道,白龙山街道,4,331125.0,331100.0
320411101,孟河镇,孟河镇,4,320411.0,320400.0
320411105,西夏墅镇,西夏墅镇,4,320411.0,320400.0
320411104,罗溪镇,罗溪镇,4,320411.0,320400.0
320411102,新桥镇,新桥镇,4,320411.0,320400.0
320402002,青龙街道,青龙街道,4,320402.0,320400.0
320411103,薛家镇,薛家镇,4,320411.0,320400.0
320402003,茶山街道,茶山街道,4,320402.0,320400.0
320411122,奔牛镇,奔牛镇,4,320411.0,320400.0
32944070000029,南湾镇,南湾镇,4,,440700.0
320413106,直溪镇,直溪镇,4,320413.0,320400.0
320402109,郑陆镇,郑陆镇,4,320402.0,320400.0
320404116,邹区镇,邹区镇,4,320404.0,320400.0
320413100,金城镇,金城镇,4,320413.0,320400.0
320413108,朱林镇,朱林镇,4,320413.0,320400.0
320413109,薛埠镇,薛埠镇,4,320413.0,320400.0
320412104,遥观镇,遥观镇,4,320412.0,320400.0
320412102,牛塘镇,牛塘镇,4,320412.0,320400.0
320412100,湖塘镇,湖塘镇,4,320412.0,320400.0
320412105,横林镇,横林镇,4,320412.0,320400.0
0,尧塘街道,尧塘街道,4,320413.0,320400.0
320402005,天宁街道,天宁街道,4,320402.0,320400.0
320412119,嘉泽镇,嘉泽镇,4,320412.0,320400.0
320412114,礼嘉镇,礼嘉镇,4,320412.0,320400.0
320412103,洛阳镇,洛阳镇,4,320412.0,320400.0
320481111,竹箦镇,竹箦镇,4,320481.0,320400.0
320413104,儒林镇,儒林镇,4,320413.0,320400.0
320412120,湟里镇,湟里镇,4,320412.0,320400.0
320412113,前黄镇,前黄镇,4,320412.0,320400.0
320413112,指前镇,指前镇,4,320413.0,320400.0
320481107,别桥镇,别桥镇,4,320481.0,320400.0
320402006,兰陵街道,兰陵街道,4,320402.0,320400.0
320481102,上黄镇,上黄镇,4,320481.0,320400.0
320404001,五星街道,五星街道,4,320404.0,320400.0
320412110,雪堰镇,雪堰镇,4,320412.0,320400.0
320404002,永红街道,永红街道,4,320404.0,320400.0
320481101,埭头镇,埭头镇,4,320481.0,320400.0
320481100,溧城镇,溧城镇,4,320481.0,320400.0
320404003,北港街道,北港街道,4,320404.0,320400.0
320481114,南渡镇,南渡镇,4,320481.0,320400.0
320404004,西林街道,西林街道,4,320404.0,320400.0
320481106,天目湖镇,天目湖镇,4,320481.0,320400.0
320481116,社渚镇,社渚镇,4,320481.0,320400.0
320404005,南大街街道,南大街街道,4,320404.0,320400.0
320481103,戴埠镇,戴埠镇,4,320481.0,320400.0
320402001,雕庄街道,雕庄街道,4,320402.0,320400.0
320411002,三井街道,三井街道,4,320411.0,320400.0
320411003,龙虎塘街道,龙虎塘街道,4,320411.0,320400.0
320411100,春江镇,春江镇,4,320411.0,320400.0
320412001,戚墅堰街道,戚墅堰街道,4,320412.0,320400.0
320412002,丁堰街道,丁堰街道,4,320412.0,320400.0
320412400,武进经济开发区,武进经济开发区,4,320412.0,320400.0
320412411,高新区,高新区,4,320412.0,320400.0
320413001,西城街道,西城街道,4,320413.0,320400.0
220112270,双营子回族乡,双营子回族乡,4,220112.0,220100.0
32944080000002,和寮镇,和寮镇,4,,440800.0
220104101,永春镇,永春镇,4,220104.0,220100.0
32944080000032,沙古镇,沙古镇,4,,440800.0
220102200,幸福乡,幸福乡,4,220102.0,220100.0
220173201,双德乡,双德乡,4,220173.0,220100.0
220106101,西新镇,西新镇,4,220106.0,220100.0
220104006,清和街道,清和街道,4,220104.0,220100.0
220106003,春城街道,春城街道,4,220106.0,220100.0
370304103000,白塔镇,白塔镇,4,370304.0,370300.0
220103007,凯旋街道,凯旋街道,4,220103.0,220100.0
220122109,巴吉垒镇,巴吉垒镇,4,220122.0,220100.0
220113007,兴隆街道,兴隆街道,4,220113.0,220100.0
220106100,合心镇,合心镇,4,220106.0,220100.0
220105100,英俊镇,英俊镇,4,220105.0,220100.0
220105174,泉眼镇,泉眼镇,4,220105.0,220100.0
220105173,劝农山镇,劝农山镇,4,220105.0,220100.0
220105270,四家乡,四家乡,4,220105.0,220100.0
220122105,烧锅镇,烧锅镇,4,220122.0,220100.0
220113011,东湖街道,东湖街道,4,220113.0,220100.0
32944160000024,枫树坝镇,枫树坝镇,4,,441600.0
32944080000025,博铺街办,博铺街办,4,,440800.0
220103100,兰家镇,兰家镇,4,220103.0,220100.0
220171100,兴隆山镇,兴隆山镇,4,220171.0,220100.0
220103171,合隆镇,合隆镇,4,220103.0,220100.0
220122110,三岗镇,三岗镇,4,220122.0,220100.0
32944180000025,石螺镇,石螺镇,4,,441800.0
220113010,卡伦湖街道,卡伦湖街道,4,220113.0,220100.0
220113004,西营城街道,西营城街道,4,220113.0,220100.0
220113009,波泥河街道,波泥河街道,4,220113.0,220100.0
220122201,龙王乡,龙王乡,4,220122.0,220100.0
220103101,米沙子镇,米沙子镇,4,220103.0,220100.0
220122104,开安镇,开安镇,4,220122.0,220100.0
220113005,土们岭街道,土们岭街道,4,220113.0,220100.0
220122101,伏龙泉镇,伏龙泉镇,4,220122.0,220100.0
220122107,华家镇,华家镇,4,220122.0,220100.0
130225100,乐亭镇,,4,130225.0,130200.0
220113008,纪家街道,纪家街道,4,220113.0,220100.0
220183106,朱城子镇,朱城子镇,4,220183.0,220100.0
220122200,前岗乡,前岗乡,4,220122.0,220100.0
220113006,苇子沟街道,苇子沟街道,4,220113.0,220100.0
220113200,胡家回族乡,胡家回族乡,4,220113.0,220100.0
220113014,沐石河街道,沐石河街道,4,220113.0,220100.0
220122205,永安乡,永安乡,4,220122.0,220100.0
130225101,汤家河镇,,4,130225.0,130200.0
220113201,莽卡满族乡,莽卡满族乡,4,220113.0,220100.0
220183107,布海镇,布海镇,4,220183.0,220100.0
220183200,同太乡,同太乡,4,220183.0,220100.0
220183100,大青嘴镇,大青嘴镇,4,220183.0,220100.0
220122108,三盛玉镇,三盛玉镇,4,220122.0,220100.0
32944180000070,水边镇,水边镇,4,,441800.0
220113015,城子街街道,城子街街道,4,220113.0,220100.0
220182107,大岭镇,大岭镇,4,220182.0,220100.0
130225102,胡家坨镇,,4,130225.0,130200.0
220122203,万顺乡,万顺乡,4,220122.0,220100.0
220183101,郭家镇,郭家镇,4,220183.0,220100.0
220113102,其塔木镇,其塔木镇,4,220113.0,220100.0
130225104,阎各庄镇,,4,130225.0,130200.0
220113103,上河湾镇,上河湾镇,4,220113.0,220100.0
370323104000,悦庄镇,悦庄镇,4,370323.0,370300.0
370306102000,王村镇,王村镇,4,370306.0,370300.0
370306103000,萌水镇,萌水镇,4,370306.0,370300.0
370305102000,皇城镇,皇城镇,4,370305.0,370300.0
220183108,天台镇,天台镇,4,220183.0,220100.0
220183202,五台乡,五台乡,4,220183.0,220100.0
220122204,杨树林乡,杨树林乡,4,220122.0,220100.0
220122102,哈拉海镇,哈拉海镇,4,220122.0,220100.0
220183103,达家沟镇,达家沟镇,4,220183.0,220100.0
370323111000,南鲁山镇,南鲁山镇,4,370323.0,370300.0
370323110000,石桥镇,石桥镇,4,370323.0,370300.0
220183201,边岗乡,边岗乡,4,220183.0,220100.0
220182103,大坡镇,大坡镇,4,220182.0,220100.0
220183203,朝阳乡,朝阳乡,4,220183.0,220100.0
220182104,黑林镇,黑林镇,4,220182.0,220100.0
220122210,小城子乡,小城子乡,4,220122.0,220100.0
220183105,岔路口镇,岔路口镇,4,220183.0,220100.0
220183102,松花江镇,松花江镇,4,220183.0,220100.0
220122207,黄鱼圈乡,黄鱼圈乡,4,220122.0,220100.0
220183109,菜园子镇,菜园子镇,4,220183.0,220100.0
220122103,靠山镇,靠山镇,4,220122.0,220100.0
220182100,五棵树镇,五棵树镇,4,220182.0,220100.0
220122206,青山口乡,青山口乡,4,220122.0,220100.0
220182111,刘家镇,刘家镇,4,220182.0,220100.0
220182105,土桥镇,土桥镇,4,220182.0,220100.0
220182203,先峰乡,先峰乡,4,220182.0,220100.0
220182206,恩育乡,恩育乡,4,220182.0,220100.0
220182101,弓棚镇,弓棚镇,4,220182.0,220100.0
220182109,泗河镇,泗河镇,4,220182.0,220100.0
220182114,新庄镇,新庄镇,4,220182.0,220100.0
220182204,青山乡,青山乡,4,220182.0,220100.0
220182205,延和朝鲜族乡,延和朝鲜族乡,4,220182.0,220100.0
220182201,红星乡,红星乡,4,220182.0,220100.0
220182200,育民乡,育民乡,4,220182.0,220100.0
340122200,众兴乡,,4,340122.0,340100.0
340122108,元疃镇,,4,340122.0,340100.0
340122107,八斗镇,,4,340122.0,340100.0
340122110,包公镇,,4,340122.0,340100.0
340122106,古城镇,,4,340122.0,340100.0
340122402,合肥循环经济示范园,,4,340122.0,340100.0
340122204,响导乡,,4,340122.0,340100.0
330104010,下沙街道,,4,330104.0,330100.0
330182106,下涯镇,,4,330182.0,330100.0
340122100,店埠镇,,4,340122.0,340100.0
340122201,张集乡,,4,340122.0,340100.0
370304102000,域城镇,域城镇,4,370304.0,370300.0
340122101,撮镇镇,,4,340122.0,340100.0
340122205,杨店乡,,4,340122.0,340100.0
370302117000,太河镇,太河镇,4,370302.0,370300.0
371327114000,涝坡镇,涝坡镇,4,371327.0,371300.0
340122103,桥头集镇,,4,340122.0,340100.0
340122102,梁园镇,,4,340122.0,340100.0
340122206,牌坊回族满族乡,,4,340122.0,340100.0
340122109,白龙镇,,4,340122.0,340100.0
340122105,石塘镇,,4,340122.0,340100.0
340122401,肥东新城开发区,,4,340122.0,340100.0
371328201000,旧寨乡,旧寨乡,4,371328.0,371300.0
340122104,长临河镇,,4,340122.0,340100.0
340122111,陈集镇,,4,340122.0,340100.0
340122202,马湖乡,,4,340122.0,340100.0
330402,南湖区,,3,330400.0,330400.0
330421,嘉善县,,3,330400.0,330400.0
330482,平湖市,,3,330400.0,330400.0
330483,桐乡市,,3,330400.0,330400.0
330481,海宁市,,3,330400.0,330400.0
330424,海盐县,,3,330400.0,330400.0
330411,秀洲区,,3,330400.0,330400.0
330481106,丁桥镇,,4,330481.0,330400.0
330481105,周王庙镇,,4,330481.0,330400.0
330481107,斜桥镇,,4,330481.0,330400.0
330481003,海昌街道,,4,330481.0,330400.0
440111017,鹤龙街道,,4,440111.0,440100.0
130227102,洒河桥镇,,4,130227.0,130200.0
330481002,海洲街道,,4,330481.0,330400.0
330481110,盐官镇,,4,330481.0,330400.0
330481001,硖石街道,,4,330481.0,330400.0
330481112,袁花镇,,4,330481.0,330400.0
330481101,许村镇,,4,330481.0,330400.0
330481103,长安镇,,4,330481.0,330400.0
330481004,马桥街道,,4,330481.0,330400.0
330481108,黄湾镇,,4,330481.0,330400.0
371311100000,沂堂镇,沂堂镇,4,371311.0,371300.0
330402104,七星镇,,4,330402.0,330400.0
330402013,东栅街道,,4,330402.0,330400.0
330402101,余新镇,,4,330402.0,330400.0
330402100,凤桥镇,,4,330402.0,330400.0
330402010,南湖街道,,4,330402.0,330400.0
330402012,城南街道,,4,330402.0,330400.0
330402105,大桥镇,,4,330402.0,330400.0
370323001000,历山街道办事处,历山街道办事处,4,370323.0,370300.0
370322104000,唐坊镇,唐坊镇,4,370322.0,370300.0
330402007,建设街道,,4,330402.0,330400.0
330402103,新丰镇,,4,330402.0,330400.0
330402011,新兴街道,,4,330402.0,330400.0
330402009,新嘉街道,,4,330402.0,330400.0
330402008,解放街道,,4,330402.0,330400.0
330402014,长水街道,,4,330402.0,330400.0
330483100,乌镇镇,,4,330483.0,330400.0
330483003,凤鸣街道,,4,330483.0,330400.0
330483106,大麻镇,,4,330483.0,330400.0
330483102,屠甸镇,,4,330483.0,330400.0
330483107,崇福镇,,4,330483.0,330400.0
330483001,梧桐街道,,4,330483.0,330400.0
330483104,河山镇,,4,330483.0,330400.0
330483105,洲泉镇,,4,330483.0,330400.0
330483101,濮院镇,,4,330483.0,330400.0
330483103,石门镇,,4,330483.0,330400.0
330483108,高桥镇,,4,330483.0,330400.0
330483002,龙翔街道,,4,330483.0,330400.0
330482101,乍浦镇,,4,330482.0,330400.0
330482106,广陈镇,,4,330482.0,330400.0
330482001,当湖街道,,4,330482.0,330400.0
32932120000086,斜桥镇,斜桥镇,4,,321200.0
330482103,新仓镇,,4,330482.0,330400.0
330482102,新埭镇,,4,330482.0,330400.0
330482003,曹桥街道,,4,330482.0,330400.0
330482107,林埭镇,,4,330482.0,330400.0
330482108,独山港镇,,4,330482.0,330400.0
330482002,钟埭街道,,4,330482.0,330400.0
330424103,于城镇,,4,330424.0,330400.0
330424003,元通街道,,4,330424.0,330400.0
330424001,武原街道,,4,330424.0,330400.0
330424101,沈荡镇,,4,330424.0,330400.0
330424105,澉浦镇,,4,330424.0,330400.0
330424102,百步镇,,4,330424.0,330400.0
330424004,秦山街道,,4,330424.0,330400.0
330424002,西塘桥街道,,4,330424.0,330400.0
330424106,通元镇,,4,330424.0,330400.0
330411003,嘉北街道,,4,330411.0,330400.0
330411004,塘汇街道,,4,330411.0,330400.0
330411002,新城街道,,4,330411.0,330400.0
330411104,新塍镇,,4,330411.0,330400.0
330411103,油车港镇,,4,330411.0,330400.0
330411106,洪合镇,,4,330411.0,330400.0
330411105,王店镇,,4,330411.0,330400.0
330411101,王江泾镇,,4,330411.0,330400.0
32944050000022,铜盂镇,铜盂镇,4,,440500.0
330411005,高照街道,,4,330411.0,330400.0
32932120000060,溱潼镇,溱潼镇,4,,321200.0
330421102,大云镇,,4,330421.0,330400.0
330421112,天凝镇,,4,330421.0,330400.0
330421111,姚庄镇,,4,330421.0,330400.0
330421105,干窑镇,,4,330421.0,330400.0
330421003,惠民街道,,4,330421.0,330400.0
330421002,罗星街道,,4,330421.0,330400.0
330421103,西塘镇,,4,330421.0,330400.0
330421107,陶庄镇,,4,330421.0,330400.0
330421001,魏塘街道,,4,330421.0,330400.0
370215,即墨区,,3,370200.0,370200.0
370214,城阳区,,3,370200.0,370200.0
370212,崂山区,,3,370200.0,370200.0
370203,市北区,,3,370200.0,370200.0
370202,市南区,,3,370200.0,370200.0
370283,平度市,,3,370200.0,370200.0
370213,李沧区,,3,370200.0,370200.0
370281,胶州市,,3,370200.0,370200.0
370285,莱西市,,3,370200.0,370200.0
370211,黄岛区,,3,370200.0,370200.0
110105027,小红门地区,,4,110105.0,110100.0
370281004,三里河街道,,4,370281.0,370200.0
370281002,中云街道,,4,370281.0,370200.0
370281006,九龙街道,,4,370281.0,370200.0
370281102,李哥庄镇,,4,370281.0,370200.0
370281111,洋河镇,,4,370281.0,370200.0
370281007,胶东街道,,4,370281.0,370200.0
370281008,胶北街道,,4,370281.0,370200.0
370281100,胶莱镇,,4,370281.0,370200.0
370281110,胶西镇,,4,370281.0,370200.0
370281108,里岔镇,,4,370281.0,370200.0
370281105,铺集镇,,4,370281.0,370200.0
370281001,阜安街道,,4,370281.0,370200.0
370214005,上马街道,,4,370214.0,370200.0
370214001,城阳街道,,4,370214.0,370200.0
370214002,夏庄街道,,4,370214.0,370200.0
370214008,惜福镇街道,,4,370214.0,370200.0
370214004,棘洪滩街道,,4,370214.0,370200.0
370214007,河套街道,,4,370214.0,370200.0
370214003,流亭街道,,4,370214.0,370200.0
370214006,红岛街道,,4,370214.0,370200.0
110105038,崔各庄地区,,4,110105.0,110100.0
130227200,白庙子乡,,4,130227.0,130200.0
110105005,左家庄街道,,4,110105.0,110100.0
130227205,尹庄乡,,4,130227.0,130200.0
370283001,东阁街道,,4,370283.0,370200.0
370283124,云山镇,,4,370283.0,370200.0
370283102,仁兆镇,,4,370283.0,370200.0
370283004,凤台街道,,4,370283.0,370200.0
320681401,启东滨海工业园,启东滨海工业园,4,320681.0,320600.0
370283105,南村镇,,4,370283.0,370200.0
370283101,古岘镇,,4,370283.0,370200.0
370283003,同和街道,,4,370283.0,370200.0
370283120,大泽山镇,,4,370283.0,370200.0
370283109,崔家集镇,,4,370283.0,370200.0
370283400,平度外向型工业加工区,,4,370283.0,370200.0
320681405,启东海工船舶工业园,启东海工船舶工业园,4,320681.0,320600.0
370283119,店子镇,,4,370283.0,370200.0
370283116,新河镇,,4,370283.0,370200.0
370283122,旧店镇,,4,370283.0,370200.0
370283110,明村镇,,4,370283.0,370200.0
370283002,李园街道,,4,370283.0,370200.0
370283113,田庄镇,,4,370283.0,370200.0
370283005,白沙河街道,,4,370283.0,370200.0
370283108,蓼兰镇,,4,370283.0,370200.0
370202005,中山路街道,,4,370202.0,370200.0
370202004,云南路街道,,4,370202.0,370200.0
370202009,八大关街道,,4,370202.0,370200.0
370202002,八大峡街道,,4,370202.0,370200.0
370202012,八大湖街道,,4,370202.0,370200.0
370202007,江苏路街道,,4,370202.0,370200.0
370202010,湛山街道,,4,370202.0,370200.0
370202014,珠海路街道,,4,370202.0,370200.0
370202013,金门路街道,,4,370202.0,370200.0
370202001,香港中路街道,,4,370202.0,370200.0
32944140000122,油田镇,油田镇,4,,441400.0
370212001,中韩街道,,4,370212.0,370200.0
370212004,北宅街道,,4,370212.0,370200.0
370212002,沙子口街道,,4,370212.0,370200.0
370212003,王哥庄街道,,4,370212.0,370200.0
370213009,九水路街道,,4,370213.0,370200.0
370213004,兴华路街道,,4,370213.0,370200.0
370213005,兴城路街道,,4,370213.0,370200.0
370213001,振华路街道,,4,370213.0,370200.0
32944180000129,清城区,清城区,4,,441800.0
370213006,李村街道,,4,370213.0,370200.0
370213011,楼山街道,,4,370213.0,370200.0
370213003,永安路街道,,4,370213.0,370200.0
370213002,永清路街道,,4,370213.0,370200.0
370213008,浮山路街道,,4,370213.0,370200.0
370213010,湘潭路街道,,4,370213.0,370200.0
370213007,虎山路街道,,4,370213.0,370200.0
370211106,六汪镇,,4,370211.0,370200.0
370211104,大场镇,,4,370211.0,370200.0
370211105,大村镇,,4,370211.0,370200.0
370211108,宝山镇,,4,370211.0,370200.0
370211101,张家楼镇,,4,370211.0,370200.0
370211103,泊里镇,,4,370211.0,370200.0
370211107,海青镇,,4,370211.0,370200.0
370211012,滨海街道,,4,370211.0,370200.0
370211007,灵山卫街道,,4,370211.0,370200.0
370211004,灵珠山街道,,4,370211.0,370200.0
370211100,王台镇,,4,370211.0,370200.0
370211008,珠山街道,,4,370211.0,370200.0
370211009,珠海街道,,4,370211.0,370200.0
370211102,琅琊镇,,4,370211.0,370200.0
330103008,东新街道,,4,330103.0,330100.0
330111005,东洲街道,,4,330111.0,330100.0
330110003,东湖街道,,4,330110.0,330100.0
330110014,中泰街道,,4,330110.0,330100.0
330127109,中洲镇,,4,330127.0,330100.0
330127103,临岐镇,,4,330127.0,330100.0
330110001,临平街道,,4,330110.0,330100.0
330109010,临江街道,,4,330109.0,330100.0
330109105,临浦镇,,4,330109.0,330100.0
330109106,义桥镇,,4,330109.0,330100.0
32944150000050,公平镇,公平镇,4,,441500.0
370826206000,高楼乡,高楼乡,4,370826.0,370800.0
330109007,义蓬街道,,4,330109.0,330100.0
330110006,乔司街道,,4,330110.0,330100.0
330104105,九堡镇,,4,330104.0,330100.0
330182102,乾潭镇,,4,330182.0,330100.0
330110005,五常街道,,4,330110.0,330100.0
330110009,仁和街道,,4,330110.0,330100.0
330110012,仓前街道,,4,330110.0,330100.0
330110013,余杭街道,,4,330110.0,330100.0
320684413,江苏省国营江心沙农场,江苏省国营江心沙农场,4,320684.0,320600.0
330109120,党湾镇,,4,330109.0,330100.0
330122005,凤川街道,,4,330122.0,330100.0
130227206,东莲花院乡,,4,130227.0,130200.0
32932070000017,东海县种马场,东海县种马场,4,,320700.0
320623107,马塘镇,马塘镇,4,320623.0,320600.0
330104005,凯旋街道,,4,330104.0,330100.0
330122109,分水镇,,4,330122.0,330100.0
330109011,前进街道,,4,330109.0,330100.0
330106002,北山街道,,4,330106.0,330100.0
330109002,北干街道,,4,330109.0,330100.0
330127100,千岛湖镇,,4,330127.0,330100.0
330105011,半山街道,,4,330105.0,330100.0
32944050000036,成田镇,成田镇,4,,440500.0
330102008,南星街道,,4,330102.0,330100.0
330110002,南苑街道,,4,330110.0,330100.0
32932070000114,宿城乡,宿城乡,4,,320700.0
32932120000068,舜生镇,舜生镇,4,,321200.0
330109006,南阳街道,,4,330109.0,330100.0
330106110,双浦镇,,4,330106.0,330100.0
330106007,古荡街道,,4,330106.0,330100.0
330122210,合村乡,,4,330122.0,330100.0
330105004,和睦街道,,4,330105.0,330100.0
330104008,四季青街道,,4,330104.0,330100.0
330109501,围垦区,,4,330109.0,330100.0
330111110,场口镇,,4,330111.0,330100.0
330122004,城南街道,,4,330122.0,330100.0
330109001,城厢街道,,4,330109.0,330100.0
330110102,塘栖镇,,4,330110.0,330100.0
330105007,大关街道,,4,330105.0,330100.0
330182112,大同镇,,4,330182.0,330100.0
330127110,大墅镇,,4,330127.0,330100.0
330182111,大慈岩镇,,4,330182.0,330100.0
330182107,大洋镇,,4,330182.0,330100.0
330111117,大源镇,,4,330111.0,330100.0
330103003,天水街道,,4,330103.0,330100.0
330112116,天目山镇,,4,330112.0,330100.0
330112103,太湖源镇,,4,330112.0,330100.0
330112106,太阳镇,,4,330112.0,330100.0
330127106,姜家镇,,4,330127.0,330100.0
330127104,威坪镇,,4,330127.0,330100.0
330109110,宁围镇,,4,330109.0,330100.0
330127216,安阳乡,,4,330127.0,330100.0
330127210,宋村乡,,4,330127.0,330100.0
330127202,富文乡,,4,330127.0,330100.0
330122101,富春江镇,,4,330122.0,330100.0
330111001,富春街道,,4,330111.0,330100.0
330182109,寿昌镇,,4,330182.0,330100.0
32932080000404,陈桥镇,陈桥镇,4,,320800.0
330105003,小河街道,,4,330105.0,330100.0
330102004,小营街道,,4,330102.0,330100.0
330127205,屏门乡,,4,330127.0,330100.0
330112113,岛石镇,,4,330112.0,330100.0
330110008,崇贤街道,,4,330110.0,330100.0
330127203,左口乡,,4,330127.0,330100.0
330111111,常安镇,,4,330111.0,330100.0
330111109,常绿镇,,4,330111.0,330100.0
330105010,康桥街道,,4,330105.0,330100.0
330104102,彭埠镇,,4,330104.0,330100.0
330110109,径山镇,,4,330110.0,330100.0
330109102,戴村镇,,4,330109.0,330100.0
330109107,所前镇,,4,330109.0,330100.0
330105005,拱宸桥街道,,4,330105.0,330100.0
330106013,文新街道,,4,330106.0,330100.0
330127101,文昌镇,,4,330127.0,330100.0
330103007,文晖街道,,4,330103.0,330100.0
330122204,新合乡,,4,330122.0,330100.0
330109004,新塘街道,,4,330109.0,330100.0
330182001,新安江街道,,4,330182.0,330100.0
330111200,新桐乡,,4,330111.0,330100.0
440104003,北京街道,,4,440104.0,440100.0
130227207,新庄子乡,,4,130227.0,130200.0
130229102,鸦鸿桥镇,,4,130229.0,130200.0
310113112,庙行镇,,4,310113.0,310100.0
330109009,新湾街道,,4,330109.0,330100.0
330111115,新登镇,,4,330111.0,330100.0
320602008,文峰街道,文峰街道,4,320602.0,320600.0
320623112,新店镇,新店镇,4,320623.0,320600.0
320611003,天生港镇街道,天生港镇街道,4,320611.0,320600.0
320612104,三余镇,三余镇,4,320612.0,320600.0
370303002000,公园街道办事处,公园街道办事处,4,370303.0,370300.0
320681108,合作镇,合作镇,4,320681.0,320600.0
320671403,南通苏通科技产业园,南通苏通科技产业园,4,320671.0,320600.0
320612004,金新街道,金新街道,4,320612.0,320600.0
320621113,墩头镇,墩头镇,4,320621.0,320600.0
320612114,平潮镇,平潮镇,4,320612.0,320600.0
320623109,曹埠镇,曹埠镇,4,320623.0,320600.0
320671402,南通市富民港种畜场,南通市富民港种畜场,4,320671.0,320600.0
320612002,兴东街道,兴东街道,4,320612.0,320600.0
130130204,南流乡,,4,,130100.0
320681107,海复镇,海复镇,4,320681.0,320600.0
320684108,悦来镇,悦来镇,4,320684.0,320600.0
320682117,磨头镇,磨头镇,4,320682.0,320600.0
320623113,河口镇,河口镇,4,320623.0,320600.0
320611001,永兴街道,永兴街道,4,320611.0,320600.0
320602007,钟秀街道,钟秀街道,4,320602.0,320600.0
320681109,王鲍镇,王鲍镇,4,320681.0,320600.0
320612001,金沙街道,金沙街道,4,320612.0,320600.0
320684114,正余镇,正余镇,4,320684.0,320600.0
320612003,先锋街道,先锋街道,4,320612.0,320600.0
320602003,任港街道,任港街道,4,320602.0,320600.0
320682110,石庄镇,石庄镇,4,320682.0,320600.0
320621102,曲塘镇,曲塘镇,4,320621.0,320600.0
320682107,下原镇,下原镇,4,320682.0,320600.0
320602010,狼山镇街道,狼山镇街道,4,320602.0,320600.0
320612116,五接镇,五接镇,4,320612.0,320600.0
320682104,丁堰镇,丁堰镇,4,320682.0,320600.0
320684113,余东镇,余东镇,4,320684.0,320600.0
320612119,张芝山镇,张芝山镇,4,320612.0,320600.0
320611002,唐闸镇街道,唐闸镇街道,4,320611.0,320600.0
320623101,洋口镇,洋口镇,4,320623.0,320600.0
320621100,海安镇,海安镇,4,320621.0,320600.0
330109111,新街镇,,4,330109.0,330100.0
330112104,於潜镇,,4,330112.0,330100.0
330122002,旧县街道,,4,330122.0,330100.0
330112108,昌化镇,,4,330112.0,330100.0
330110004,星桥街道,,4,330110.0,330100.0
330111206,春建乡,,4,330111.0,330100.0
330111002,春江街道,,4,330111.0,330100.0
330182003,更楼街道,,4,330182.0,330100.0
320611006,幸福街道,幸福街道,4,320611.0,320600.0
320671001,中兴街道,中兴街道,4,320671.0,320600.0
330102010,望江街道,,4,330102.0,330100.0
320611005,陈桥街道,陈桥街道,4,320611.0,320600.0
320621109,雅周镇,雅周镇,4,320621.0,320600.0
320684416,海门工业园区管理委员会,海门工业园区管理委员会,4,320684.0,320600.0
320681102,惠萍镇,惠萍镇,4,320681.0,320600.0
320623100,栟茶镇,栟茶镇,4,320623.0,320600.0
320612120,川姜镇,川姜镇,4,320612.0,320600.0
320684111,四甲镇,四甲镇,4,320684.0,320600.0
320621400,海安县农场,海安县农场,4,320621.0,320600.0
320623104,大豫镇,大豫镇,4,320623.0,320600.0
320602002,和平桥街道,和平桥街道,4,320602.0,320600.0
320684415,海门港新区,海门港新区,4,320684.0,320600.0
320671401,南通市富民港良种场,南通市富民港良种场,4,320671.0,320600.0
320623111,双甸镇,双甸镇,4,320623.0,320600.0
320612102,二甲镇,二甲镇,4,320612.0,320600.0
320621112,南莫镇,南莫镇,4,320621.0,320600.0
320623105,掘港镇,掘港镇,4,320623.0,320600.0
320681110,吕四港镇,吕四港镇,4,320681.0,320600.0
320681402,启东滨江化工园,启东滨江化工园,4,320681.0,320600.0
320623108,丰利镇,丰利镇,4,320623.0,320600.0
320681400,启东经济开发区,启东经济开发区,4,320681.0,320600.0
320612103,东社镇,东社镇,4,320612.0,320600.0
320612101,西亭镇,西亭镇,4,320612.0,320600.0
320611004,秦灶街道,秦灶街道,4,320611.0,320600.0
320681104,东海镇,东海镇,4,320681.0,320600.0
320612107,十总镇,十总镇,4,320612.0,320600.0
320621111,白甸镇,白甸镇,4,320621.0,320600.0
320682108,九华镇,九华镇,4,320682.0,320600.0
320602009,观音山街道,观音山街道,4,320602.0,320600.0
320623114,袁庄镇,袁庄镇,4,320623.0,320600.0
320682111,长江镇,长江镇,4,320682.0,320600.0
320682113,江安镇,江安镇,4,320682.0,320600.0
